1 0.0117145
2 0.00922009
3 0.00756856
4 0.00641219
5 0.00556721
6 0.00492845
7 0.00443216
8 0.0040377
9 0.0037181
10 0.00345475
11 0.00323499
12 0.00304946
13 0.00289072
14 0.00275381
15 0.00263469
16 0.00253003
17 0.00243811
18 0.0023563
19 0.00228321
20 0.00221736
21 0.00215819
22 0.0021046
23 0.00205607
24 0.00201134
25 0.00197058
26 0.00193313
27 0.00189861
28 0.0018667
29 0.00183739
30 0.00180992
31 0.00178434
32 0.00176022
33 0.00173791
34 0.00171698
35 0.00169735
36 0.0016789
37 0.00166152
38 0.0016454
39 0.00162991
40 0.00161526
41 0.00160138
42 0.00158821
43 0.00157571
44 0.00156382
45 0.0015525
46 0.00154172
47 0.00153143
48 0.00152161
49 0.00151222
50 0.00150324
51 0.00149464
52 0.0014864
53 0.00147849
54 0.00147091
55 0.00146362
56 0.00145661
57 0.00144989
58 0.0014434
59 0.00143715
60 0.00143113
61 0.00142532
62 0.00141971
63 0.00141429
64 0.00140906
65 0.001404
66 0.00139911
67 0.00139438
68 0.0013898
69 0.00138536
70 0.00138105
71 0.00137688
72 0.00137284
73 0.00136891
74 0.0013651
75 0.0013614
76 0.0013578
77 0.0013543
78 0.0013509
79 0.00134759
80 0.00134438
81 0.00134124
82 0.00133819
83 0.00133495
84 0.00133205
85 0.00132923
86 0.00132648
87 0.0013238
88 0.00132118
89 0.00131863
90 0.00131614
91 0.0013137
92 0.00131133
93 0.001309
94 0.00130674
95 0.00130452
96 0.00130235
97 0.00130023
98 0.00129816
99 0.00129613
100 0.00129414
